,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,sales_2019,new_fund_2019,total_sales,Channel_Asset Manager,Channel_Bank/Trust,Channel_Discount,Channel_Dual,Channel_Fee-Based Adviser,Channel_Independent Dealer,Channel_International Outlet,Channel_Low/Non Producer,Channel_National Broker-Dealer,Channel_Networker,Channel_Private Client Group,Sub channel_Affiliated,Sub channel_DCIO,Sub channel_Global,Sub channel_IBD,Sub channel_NACS,Sub channel_Other,Sub channel_RIA,Sub channel_USBT
4198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,106480.57,0.0,0.0,0.0,-6917.77,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4199,0.0,17.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-115226.62,-47375.62,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,9.0,23.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,357177.535,0.0,2197.43,-25.15,-15618.735,0.0,238901.835,1.0,2197.43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4201,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9,0.0,-805.86,1.0,1917.86,0.0,86.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,754174.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4204,17.0,9.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2388549.31,0.0,385442.13,0.0,-90891.78,0.0,20000.0,0.0,385442.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4205,42.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,5070.89,24968.8,0.0,0.0,0.0,27010.19,1.0,30039.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4206,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,2.0,39570.65,106.58,6636.72,0.0,-65002.18,1.0,1154.43,0.0,6743.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4207,4.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.73,0.0,-4814.11,2.0,0.0,0.0,2394.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10291.16,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4210,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,14071.33,0.0,12571.33,0.0,0.0,0.0,0.0,0.0,12571.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4211,12.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,123071.3,1971.76,125275.45,0.0,-4175.91,2.0,4625.26,0.0,127247.20999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4213,9.0,12.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,107870.51,17288.91,104888.55,0.0,-50775.05,0.0,133863.1,0.0,122177.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4214,9.0,7.0,6.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,316901.43,1304.22,412490.8,-1190.45,-98319.82,3.0,1245619.95,1.0,413795.01999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4215,15.0,54.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,150531.415,99.0,1437.0,-750.0,-19733.595,0.0,48566.34,1.0,1536.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4216,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-606.96,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4217,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15088.11,0.0,0.0,0.0,-10529.13,0.0,10283.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4037.0,0.0,4037.0,0.0,0.0,1.0,5229.0,0.0,4037.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4220,57.0,30.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,147.29,43321.85,-10781.36,-107674.74,1.0,49495.41,0.0,43469.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4222,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,627.3,0.0,-95.095,0.0,0.0,0.0,627.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4223,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6837.0,0.0,0.0,0.0,15236.27,0.0,6837.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4224,8.0,13.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,33336.78,0.0,29844.76,-1970.42,-8314.52,1.0,5199.51,0.0,29844.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4225,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-24520.925,0.0,9535.22,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,155021.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4227,17.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,27252.428063,320.935,22555.576825,0.0,-5964.334644,0.0,100827.675,1.0,22876.511825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4228,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1000000.0,0.0,1000000.0,0.0,0.0,1.0,0.0,0.0,1000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4229,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,132636.07,0.0,68276.75,0.0,-119749.29,0.0,6000.0,1.0,68276.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.8,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.34,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13612.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4235,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,705.0,7241.0,-37668.72,-3063.0,1.0,128889.6,1.0,7946.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4236,728.0,25.0,0.0,5.0,20.0,9.0,0.0,4.0,4.0,4.0,0.0,4.0,22.0,4.0,2485679.93,15868.15,88701.42,-19133.765,-297176.29,0.0,92416.15,0.0,104569.56999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4237,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1795328.0,250003.0,1545325.0,0.0,0.0,1.0,3210444.0,0.0,1795328.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4238,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-161.61,-13715.03,0.0,742.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4239,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,789.0,0.0,1419.0,-136.0,-494.0,1.0,60.92,1.0,1419.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,39811.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4241,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,179469.03,1501.09,0.0,0.0,-53550.28,0.0,1501.09,0.0,1501.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4243,107.0,18.0,36.0,1.0,9.0,6.0,7.0,1.0,4.0,3.0,4.0,1.0,8.0,4.0,1568055.792613,190640.782876,1254288.69174,-11206.839254,-51267.482749,8.0,26884452.697203,8.0,1444929.474616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4244,3.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,180676.82,0.0,1287.9,0.0,-8404.59,0.0,12516.39,0.0,1287.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4247,47.0,22.0,32.0,5.0,11.0,2.0,10.0,2.0,3.0,1.0,3.0,1.0,19.0,4.0,4464322.812791999,730673.255,2839186.7827919996,-116068.06,-249858.92,6.0,2427882.98972,1.0,3569860.0377919995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4248,1.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,401741.03,0.0,60.0,-1000.0,-14012.8,0.0,1749.88,0.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4250,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.8,0.0,0.0,1.0,0.0,0.0,966.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46017.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4252,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,4.0,986907.45,0.0,0.0,0.0,-38929.75,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4254,18.0,8.0,10.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,9.0,3.0,2311388.475,0.0,379812.255,-19669.335,-282792.63,2.0,357295.48,1.0,379812.255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4255,16.0,31.0,15.0,21.0,5.0,6.0,4.0,6.0,2.0,4.0,1.0,4.0,10.0,3.0,0.0,0.0,3920258.9242,-91661.4996,-1132666.812241,1.0,18121133.569149,0.0,3920258.9242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4278.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4257,36.0,38.0,13.0,8.0,10.0,8.0,8.0,5.0,4.0,4.0,4.0,4.0,12.0,4.0,556873.92,46133.5,273215.05,-23000.04,-145620.93,1.0,684769.47,4.0,319348.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4258,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,13829.535,0.0,4062.05,0.0,-3674.23,1.0,0.0,0.0,4062.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4261,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,734654.4675,0.0,322.8375,0.0,0.0,0.0,398.3275,0.0,322.8375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4262,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11666.83,0.0,0.0,0.0,-51569.6,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.21,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4265,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,254059.05,0.0,0.0,0.0,-14627.74,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,185731.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6996.995,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4270,259.0,95.0,60.0,34.0,7.0,7.0,7.0,6.0,3.0,3.0,3.0,3.0,10.0,3.0,4149128.045,17595.025,1460774.36,-21431.28,-1224450.45,0.0,1004679.015,1.0,1478369.385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4271,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,500000.0,0.0,500000.0,0.0,0.0,1.0,0.0,0.0,500000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4272,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1155.3,0.0,-2101.77,0.0,4338.82,0.0,1155.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2563.75,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,82276.91,0.0,0.0,0.0,0.0,0.0,403.74,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4275,5.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,111404.918548,0.0,41148.04,0.0,-10305.49,0.0,7990.37,0.0,41148.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4277,36.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,97482.59,1435.87,96046.72,0.0,0.0,4.0,62325.99,1.0,97482.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4279,15.0,7.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,15.0,4.0,2921573.71,0.0,103867.44,-43725.51,-52127.83,0.0,504105.32,1.0,103867.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4280,139.0,192.0,5.0,7.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,3.0,2456205.53,13593.56,260323.805,-22232.99,-279507.755,1.0,77922.915,0.0,273917.365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4281,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1534.795,0.0,1608.955,0.0,-74.16,1.0,1688.75,1.0,1608.955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4282,4.0,13.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,37647.52,0.0,57216.67,0.0,-19569.15,2.0,0.0,0.0,57216.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4283,13.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,320674.7,0.0,67950.68,0.0,-27034.94,1.0,381306.1,0.0,67950.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4284,259.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,10.0,2.0,404641.95,1876.45,44952.18,-1646.05,-25142.8,4.0,147210.02,1.0,46828.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,211406.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4743.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4289,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,23867.762159,0.0,0.0,0.0,-11357.94,0.0,77126.98,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4290,213.0,267.0,28.0,16.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,4754993.43,467256.2,1181899.81,-7220.68,-627028.52,0.0,1816707.485,2.0,1649156.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.9,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4292,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,448.175,0.0,-1881.81,1.0,55.325,0.0,448.175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,519024.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4294,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,438108.188037,43.672066,0.0,0.0,-4111.5404770000005,0.0,43.672066,0.0,43.672066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
